SalePrice,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
157929.594852031,1788,30,RL,90.0,5400,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,2,5,1940,1950,Gable,CompShg,Stucco,Stucco,BrkCmn,1.0,Fa,TA,PConc,Fa,TA,No,Unf,1,Unf,1,416.0,416,GasA,Gd,N,FuseA,599,1,1,599,1,1,1,1,2,1,Gd,4,Typ,1,TA,Detchd,1976,RFn,1.0,1.0,,Fa,N,1,81,1,1,1,1,Ex,GdPrv,Othr,1,6,2009,WD,Normal
168557.001935469,1789,30,RL,60.0,10800,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkCmn,1.0,TA,TA,BrkTil,TA,TA,No,Unf,1,Unf,1,720.0,720,GasA,TA,N,SBrkr,846,1,1,846,1,1,1,1,2,1,Gd,4,Typ,1,TA,Detchd,1980,Fin,2.0,576.0,TA,TA,N,1,1,1,1,1,1,Gd,MnWw,Shed,1,6,2009,WD,Normal
160805.584645628,1790,30,RL,60.0,10800,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,5,1890,1998,Gable,CompShg,VinylSd,VinylSd,BrkCmn,1.0,TA,TA,BrkTil,TA,TA,No,Unf,1,Unf,1,630.0,630,GasA,TA,Y,FuseA,725,1,1,725,1,1,1,1,1,1,TA,4,Typ,1,TA,Detchd,1959,Unf,1.0,320.0,TA,TA,Y,1,30,1,1,1,1,Ex,MnWw,Gar2,1,11,2009,WD,Normal
221648.391978216,1791,90,RL,81.0,9671,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Artery,Norm,Duplex,2Story,6,5,1969,1969,Gable,CompShg,MetalSd,MetalSd,Stone,480.0,TA,TA,CBlock,TA,TA,No,Unf,1,Unf,1,1248.0,1248,GasA,TA,Y,SBrkr,1248,1296,1,2544,1,1,2,2,6,2,TA,12,Typ,1,Gd,Attchd,1969,RFn,3.0,907.0,TA,TA,Y,1,1,1,1,1,1,Ex,GdPrv,Gar2,1,8,2009,WD,Normal
180539.88079815,1792,20,RL,83.0,10143,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,6,7,1963,1963,Gable,CompShg,HdBoard,HdBoard,BrkFace,295.0,TA,TA,CBlock,TA,TA,No,Rec,384,Unf,1,996.0,1380,GasA,Fa,Y,SBrkr,1380,1,1,1380,1,1,1,1,3,1,TA,6,Typ,1,Ex,Attchd,1963,Unf,1.0,364.0,TA,TA,Y,1,1,1,1,216,1,Gd,GdWo,Othr,1,6,2009,WD,Normal
182105.616283853,1793,20,RL,77.0,11500,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,6,4,1967,1967,Gable,CompShg,HdBoard,HdBoard,BrkCmn,1.0,Fa,TA,CBlock,TA,Fa,No,BLQ,872,Rec,60,108.0,1040,GasA,Gd,Y,SBrkr,1040,1,1,1040,1,1,1,1,3,1,TA,6,Min1,1,Po,Attchd,1967,RFn,2.0,480.0,TA,TA,Y,1,1,156,1,1,1,Ex,MnPrv,Shed,1,5,2009,WD,Normal
166380.852603154,1794,20,RL,62.0,8010,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,9,1958,2007,Hip,CompShg,Wd Sdng,Wd Sdng,BrkCmn,1.0,Gd,Gd,CBlock,TA,TA,Mn,GLQ,745,Unf,1,206.0,951,GasA,Gd,Y,SBrkr,951,1,1,951,1,1,1,1,2,1,Gd,6,Typ,1,TA,Detchd,1985,Unf,2.0,480.0,TA,TA,Y,1,1,42,1,1,1,Ex,MnPrv,Shed,450,9,2009,WD,Normal
178942.155617426,1795,20,RL,90.0,10454,Pave,Pave,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,6,6,1957,1957,Hip,CompShg,Plywood,Plywood,Stone,143.0,TA,TA,CBlock,TA,TA,No,Rec,546,Unf,1,559.0,1105,GasA,Gd,Y,FuseA,1105,1,1,1105,1,1,1,1,3,1,TA,5,Typ,1,TA,Detchd,1957,Unf,1.0,308.0,TA,TA,Y,1,1,1,1,1,1,Gd,MnPrv,Shed,1,4,2009,WD,Normal
162804.747800461,1796,20,RL,80.0,9000,Pave,Pave,IR1,HLS,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,6,6,1958,1958,Flat,Tar&Grv,Wd Sdng,Wd Sdng,BrkFace,82.0,TA,TA,CBlock,Gd,TA,Gd,Unf,1,Unf,1,160.0,160,GasA,Fa,Y,SBrkr,1142,1,1,1142,1,1,1,1,2,1,TA,5,Typ,1,Gd,Basment,1958,RFn,1.0,384.0,TA,TA,Y,1,28,64,1,1,1,Gd,GdPrv,Gar2,1,4,2009,WD,Normal
183077.684392615,1797,50,RL,60.0,8064,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Artery,Norm,1Fam,1.5Fin,6,5,1950,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,1.0,TA,TA,CBlock,TA,TA,Av,Rec,621,Unf,1,174.0,795,GasA,Gd,N,SBrkr,765,368,1,1133,1,1,1,1,3,1,TA,5,Typ,1,TA,Detchd,1989,Unf,2.0,900.0,TA,TA,Y,1,1,1,1,231,1,Ex,GdPrv,Gar2,1,12,2009,COD,Abnorml
171728.4720292,1798,20,RL,71.0,7350,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,5,6,1958,1958,Hip,CompShg,BrkFace,BrkFace,BrkCmn,1.0,TA,TA,CBlock,TA,TA,No,Unf,1,Unf,1,1041.0,1041,GasA,Gd,Y,SBrkr,1041,1,1,1041,1,1,1,1,3,1,TA,6,Typ,1,Ex,Attchd,1958,RFn,1.0,294.0,TA,TA,Y,1,1,1,1,1,1,Ex,GdWo,Gar2,1,3,2009,WD,Normal
164786.741540638,1799,20,RL,60.0,7200,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,5,7,1952,1952,Gable,CompShg,MetalSd,MetalSd,BrkCmn,1.0,TA,Gd,CBlock,TA,Gd,No,ALQ,630,BLQ,102,1.0,732,GasA,TA,Y,SBrkr,732,1,1,732,1,1,1,1,2,1,TA,4,Typ,1,Ex,Detchd,1952,Unf,1.0,240.0,TA,TA,Y,1,68,1,1,1,1,Gd,MnWw,Gar2,1,9,2009,WD,Normal
177427.267170302,1800,80,RL,80.0,8000,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,SLvl,5,5,1959,1959,Gable,CompShg,BrkFace,Plywood,BrkFace,1.0,TA,TA,CBlock,Gd,TA,Av,GLQ,433,Rec,95,1.0,528,GasA,TA,Y,SBrkr,1183,1,1,1183,1,1,1,1,3,1,TA,6,Typ,1,Fa,Attchd,1959,RFn,1.0,288.0,TA,TA,Y,1,1,1,1,1,1,Ex,GdWo,Shed,1,7,2009,WD,Normal
197318.54715833,1801,50,RL,60.0,10800,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Artery,Norm,1Fam,1.5Fin,4,7,1949,1996,Gable,CompShg,MetalSd,MetalSd,BrkFace,1.0,TA,TA,CBlock,TA,TA,No,Unf,1,Unf,1,832.0,832,GasA,TA,Y,FuseF,832,629,1,1461,1,1,2,1,4,1,TA,6,Typ,1,TA,Detchd,1949,Unf,1.0,384.0,TA,TA,Y,1,204,1,1,1,1,Gd,MnWw,Othr,1,8,2009,WD,Normal
178658.114178223,1802,50,RL,60.0,8064,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Artery,Norm,1Fam,1.5Fin,6,7,1948,1994,Gable,CompShg,MetalSd,MetalSd,BrkCmn,1.0,TA,TA,CBlock,TA,TA,No,LwQ,120,Unf,1,744.0,864,GasA,TA,Y,SBrkr,1064,1,431,1495,1,1,1,1,3,1,TA,6,Typ,1,Gd,Detchd,1994,Unf,2.0,576.0,TA,TA,Y,180,36,1,1,1,1,Gd,MnWw,Shed,1,8,2009,COD,Abnorml
185437.320523764,1803,60,RL,76.0,7570,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,6,5,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkFace,420.0,TA,TA,CBlock,TA,TA,No,Unf,1,Unf,1,780.0,780,GasA,TA,Y,SBrkr,993,813,1,1806,1,1,1,1,4,1,TA,8,Typ,1,Gd,Attchd,1964,Unf,2.0,483.0,TA,TA,Y,1,55,1,1,1,1,Gd,MnPrv,Othr,1,3,2009,WD,Normal
169759.652489529,1804,90,RL,75.0,8604,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,5,7,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,124.0,TA,Gd,CBlock,Gd,TA,Av,GLQ,941,Unf,1,1.0,941,GasA,Gd,Y,SBrkr,941,1,1,941,1,1,1,1,2,1,Gd,4,Typ,1,Gd,Attchd,1978,Unf,2.0,564.0,TA,TA,Y,1,40,1,1,1,1,Ex,MnPrv,Shed,1,11,2009,WD,Normal
173986.635055186,1805,20,RL,80.0,7936,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,6,1963,1963,Hip,CompShg,HdBoard,HdBoard,BrkCmn,1.0,TA,TA,CBlock,TA,TA,No,BLQ,826,Unf,1,219.0,1045,GasA,TA,Y,SBrkr,1045,1,1,1045,1,1,1,1,3,1,TA,6,Typ,1,Fa,Attchd,1963,RFn,1.0,264.0,TA,TA,Y,1,1,1,1,1,1,Ex,MnPrv,Shed,1,4,2009,WD,Normal
168607.664289468,1806,50,RM,68.0,4080,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,8,1935,1998,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,1.0,TA,TA,PConc,TA,TA,No,Unf,1,Unf,1,901.0,901,GasA,Gd,Y,SBrkr,861,517,1,1378,1,1,1,1,3,1,Gd,6,Typ,1,TA,Detchd,1920,Unf,1.0,162.0,Fa,Fa,P,54,1,40,1,1,1,Ex,MnPrv,Shed,1,6,2009,WD,Normal
194138.519145183,1807,90,RM,57.0,10307,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplex,2Story,6,5,1910,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkCmn,1.0,TA,TA,CBlock,TA,TA,Mn,LwQ,633,Unf,1,339.0,972,GasA,Gd,N,FuseA,972,972,1,1944,1,1,2,1,4,2,TA,12,Typ,1,Fa,Detchd,1920,Unf,2.0,324.0,Fa,TA,N,1,28,169,1,1,1,Gd,MnWw,Gar2,1,6,2009,WD,Normal
192502.440921994,1808,50,RM,90.0,15660,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1910,2003,Gable,CompShg,VinylSd,VinylSd,Stone,1.0,TA,Gd,CBlock,TA,TA,No,Unf,1,Unf,1,240.0,240,GasA,TA,Y,SBrkr,810,496,1,1306,1,1,1,1,3,1,Gd,6,Typ,1,Gd,Detchd,1959,Unf,2.0,472.0,Fa,TA,N,1,1,1,1,1,1,Gd,MnPrv,Gar2,1,7,2009,WD,Normal
176746.969818601,1809,70,RM,90.0,9900,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,8,1910,2002,Gable,CompShg,VinylSd,VinylSd,Stone,1.0,Gd,TA,CBlock,TA,TA,No,Unf,1,Unf,1,504.0,504,GasA,Ex,Y,SBrkr,764,700,1,1464,1,1,2,1,3,1,TA,7,Typ,1,Gd,Attchd,1978,Unf,1.0,1.0,,Gd,N,1,1,176,1,1,1,Gd,MnWw,Gar2,1,3,2009,WD,Normal
177604.891703134,1810,70,RM,57.0,6406,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,6,1939,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkCmn,1.0,TA,TA,BrkTil,TA,TA,No,ALQ,421,Unf,1,269.0,690,GasA,TA,Y,FuseA,868,690,1,1558,1,1,1,1,3,1,TA,7,Typ,1,Gd,Detchd,1939,Unf,2.0,400.0,TA,TA,Y,1,36,1,1,182,1,Gd,MnPrv,Othr,1,10,2009,WD,Normal
193283.746584832,1811,190,RM,63.0,7627,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,2fmCon,2Story,4,6,1920,1950,Gable,CompShg,AsbShng,AsbShng,Stone,1.0,Fa,TA,BrkTil,Fa,Po,No,Unf,1,Unf,1,600.0,600,GasA,Gd,N,SBrkr,1101,600,1,1701,1,1,2,1,4,2,Fa,8,Typ,1,Fa,Basment,1976,RFn,1.0,1.0,,TA,N,1,1,148,1,1,1,Ex,MnWw,Othr,1,10,2009,WD,Normal
181627.061006609,1812,50,RM,56.0,10134,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,5,1910,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,1.0,TA,TA,BrkTil,Fa,TA,No,Unf,1,Unf,1,801.0,801,GasA,Gd,N,SBrkr,801,646,1,1447,1,1,1,1,3,1,TA,6,Typ,1,Fa,Detchd,1976,RFn,1.0,1.0,,Po,N,80,1,244,1,1,1,Gd,MnPrv,Shed,1,7,2009,WD,Normal
169071.62025834,1813,50,RM,50.0,6000,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1950,1970,Gable,CompShg,Wd Sdng,Wd Sdng,BrkCmn,1.0,TA,Ex,CBlock,TA,TA,No,BLQ,384,Unf,1,384.0,768,GasA,TA,Y,FuseA,768,560,1,1328,1,1,1,1,3,1,TA,6,Typ,1,TA,Detchd,1950,Unf,1.0,308.0,TA,TA,Y,1,12,1,1,1,1,Ex,MnPrv,Shed,1,3,2009,WD,Normal
167398.006470987,1814,30,RM,62.0,7404,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,6,1920,1950,Gable,CompShg,MetalSd,MetalSd,Stone,1.0,TA,TA,BrkTil,Fa,TA,No,Unf,1,Unf,1,861.0,861,GasA,TA,Y,SBrkr,861,1,1,861,1,1,1,1,2,1,TA,5,Typ,1,Ex,Detchd,1920,Unf,2.0,288.0,TA,TA,N,1,1,128,1,1,1,Ex,MnPrv,Shed,1,11,2009,Oth,Normal
150106.505141704,1815,30,RM,50.0,5925,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,2,4,1940,1950,Gable,CompShg,MetalSd,MetalSd,Stone,1.0,TA,Gd,BrkTil,TA,Gd,No,Rec,1,Rec,1,1.0,1,GasA,Fa,N,FuseA,612,1,1,612,1,1,1,1,1,1,TA,4,Typ,1,Ex,Detchd,1965,Unf,1.0,308.0,TA,Fa,N,1,1,25,1,1,1,Ex,GdPrv,Gar2,1,10,2009,WD,Normal
159650.304285848,1816,30,RM,60.0,8520,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,8,1923,1950,Gable,CompShg,Stucco,Stucco,Stone,1.0,Gd,TA,PConc,Fa,TA,No,Unf,1,Unf,1,624.0,624,GasA,TA,Y,SBrkr,792,1,1,792,1,1,1,1,2,1,TA,5,Typ,1,TA,Detchd,1963,Unf,1.0,287.0,TA,TA,Y,1,1,81,1,1,1,Ex,GdWo,Gar2,1,2,2009,WD,Normal
179471.23597476,1817,70,RM,60.0,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,4,1910,1950,Gable,CompShg,VinylSd,VinylSd,BrkFace,1.0,Gd,Gd,BrkTil,Fa,TA,No,Unf,1,Unf,1,677.0,677,GasA,TA,Y,SBrkr,833,677,1,1510,1,1,2,1,3,1,Gd,7,Typ,1,Gd,Detchd,1974,Unf,2.0,720.0,TA,TA,N,1,1,160,1,1,1,Gd,GdPrv,Gar2,1,6,2009,WD,Normal
177109.589956218,1818,70,RM,70.0,8400,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,2Story,6,7,1900,1950,Gable,CompShg,Stucco,BrkFace,BrkCmn,1.0,TA,TA,BrkTil,Fa,Gd,Mn,Unf,1,Unf,1,917.0,917,GasA,Gd,Y,FuseA,1090,917,1,2007,1,1,2,1,3,1,Ex,8,Typ,1,Fa,Detchd,1930,Unf,1.0,357.0,TA,TA,Y,1,235,1,1,1,1,Ex,MnPrv,Othr,1,6,2009,WD,Normal
166558.113328453,1819,70,RM,60.0,3600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,7,1917,2007,Gable,CompShg,Stucco,Stucco,BrkFace,1.0,TA,TA,BrkTil,TA,TA,No,Unf,1,Unf,1,624.0,624,GasA,Ex,Y,SBrkr,664,624,1,1288,1,1,1,1,3,1,Ex,5,Typ,1,Gd,Attchd,1917,Unf,1.0,280.0,TA,TA,N,1,103,1,1,1,1,Gd,GdPrv,Shed,1,5,2009,WD,Normal
153796.714319583,1820,30,C (all),62.0,3300,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,3,1910,1950,Gable,CompShg,Stucco,Stucco,BrkFace,1.0,TA,TA,BrkTil,TA,TA,No,Unf,1,Unf,1,624.0,624,GasA,Ex,Y,SBrkr,816,1,1,816,1,1,1,1,2,1,TA,5,Typ,1,Gd,Attchd,1976,Fin,1.0,1.0,,Po,N,1,33,1,1,1,1,Ex,GdPrv,Gar2,1,6,2009,WD,Normal
174520.152570658,1821,50,RM,60.0,5400,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,6,1920,1950,Gable,CompShg,MetalSd,MetalSd,BrkCmn,1.0,Fa,TA,BrkTil,TA,TA,No,Unf,1,Unf,1,972.0,972,GasA,Ex,Y,SBrkr,1044,1,436,1480,1,1,1,1,3,1,TA,6,Typ,1,Ex,Detchd,1920,Unf,1.0,207.0,Fa,TA,Y,1,1,176,1,1,1,Ex,MnWw,Shed,1,9,2009,ConLI,Family
196297.95829524,1822,70,RM,60.0,9720,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,7,1910,2002,Gable,CompShg,MetalSd,MetalSd,BrkFace,1.0,TA,TA,PConc,TA,TA,No,Unf,1,Unf,1,741.0,741,GasA,Ex,Y,SBrkr,780,741,1,1521,1,1,1,1,4,1,Gd,8,Typ,1,TA,Detchd,1950,Unf,3.0,640.0,TA,TA,Y,1,1,238,1,1,1,Ex,MnPrv,Gar2,1,9,2009,WD,Normal
169100.681601175,1823,30,C (all),72.0,9392,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,3,3,1900,1950,Mansard,CompShg,AsbShng,AsbShng,BrkCmn,1.0,TA,Fa,CBlock,Fa,TA,No,Unf,1,Unf,1,245.0,245,GasA,TA,N,SBrkr,797,1,1,797,1,1,1,1,2,1,TA,5,Typ,1,Gd,Attchd,1976,Unf,1.0,1.0,,Ex,N,1,36,94,1,1,1,Ex,GdPrv,Shed,1,9,2009,WD,Abnorml
176911.319164431,1824,30,RL,62.0,6615,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,6,6,1923,1950,Gable,CompShg,MetalSd,MetalSd,BrkCmn,1.0,TA,TA,BrkTil,TA,TA,No,Unf,1,Unf,1,1022.0,1022,GasA,TA,N,FuseA,1432,1,1,1432,1,1,1,1,3,1,Gd,6,Typ,1,Gd,BuiltIn,1923,Unf,1.0,216.0,Fa,TA,Y,266,61,1,1,1,1,Ex,GdWo,Shed,1,9,2009,WD,Normal
169234.6454828,1825,70,RL,50.0,4960,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,1.5Fin,5,7,1930,1982,Gable,CompShg,WdShing,Wd Shng,BrkFace,1.0,TA,TA,CBlock,TA,TA,No,Unf,1,Unf,1,297.0,297,GasA,Ex,Y,SBrkr,1001,653,1,1654,1,1,2,1,3,1,TA,7,Typ,1,Gd,Detchd,1955,Unf,1.0,336.0,TA,TA,N,244,60,1,1,1,1,Ex,MnWw,Othr,1,5,2009,WD,Normal
172386.297919134,1826,50,RM,60.0,6000,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1924,1950,Gable,CompShg,Stucco,Stucco,BrkFace,444.0,TA,TA,BrkTil,TA,TA,No,Rec,220,Unf,1,248.0,468,GasA,Gd,Y,SBrkr,822,320,1,1142,1,1,1,1,3,1,TA,6,Typ,1,Gd,Attchd,1924,Fin,1.0,320.0,TA,TA,Y,1,1,98,1,1,1,Ex,GdPrv,Gar2,1,6,2009,WD,Normal
156031.904802362,1827,30,RM,51.0,6120,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,6,1925,1999,Gable,CompShg,MetalSd,MetalSd,Stone,1.0,TA,TA,BrkTil,TA,TA,No,Unf,1,Unf,1,960.0,960,GasA,Gd,Y,SBrkr,995,1,1,995,1,1,1,1,2,1,TA,5,Typ,1,Fa,Detchd,1926,Unf,1.0,264.0,TA,TA,Y,1,15,51,1,1,1,Gd,MnPrv,Shed,1,3,2009,WD,Abnorml
168202.892306596,1828,50,RM,51.0,6120,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,1938,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,1.0,TA,TA,BrkTil,TA,Fa,No,LwQ,273,Unf,1,679.0,952,GasA,TA,Y,FuseA,994,588,1,1582,1,1,2,1,3,1,TA,6,Typ,1,Gd,Detchd,1938,Unf,1.0,250.0,Fa,TA,Y,189,1,34,150,1,1,Ex,GdPrv,Othr,1,2,2009,WD,Normal
166505.984017547,1829,30,RM,50.0,8635,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,5,1925,1950,Hip,CompShg,Wd Sdng,Wd Sdng,Stone,1.0,TA,Fa,BrkTil,TA,TA,No,LwQ,134,Unf,1,938.0,1072,GasA,TA,Y,SBrkr,1072,1,1,1072,1,1,1,1,2,1,TA,5,Typ,1,Fa,Detchd,1982,Unf,5.0,1184.0,Fa,TA,P,1,1,105,1,1,1,Ex,MnWw,Gar2,1,8,2009,WD,Normal
176507.37022149,1830,70,RM,57.0,8094,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,6,1915,1950,Gable,CompShg,MetalSd,MetalSd,Stone,1.0,TA,TA,PConc,TA,TA,No,Unf,1,Unf,1,1048.0,1048,GasA,Gd,Y,FuseA,1048,720,1,1768,1,1,2,1,3,1,TA,8,Typ,1,Fa,Detchd,1930,Unf,2.0,576.0,Fa,Fa,Y,1,1,150,1,1,1,Ex,MnPrv,Gar2,1,6,2009,WD,Normal
180116.752553161,1831,70,RM,68.0,9928,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,1915,1994,Gable,CompShg,Wd Sdng,Wd Sdng,BrkCmn,1.0,TA,Gd,BrkTil,TA,TA,No,Unf,1,Unf,1,672.0,672,GasA,Fa,Y,SBrkr,1272,672,1,1944,1,1,2,1,3,1,TA,8,Min2,1,Fa,Detchd,1915,Unf,1.0,216.0,TA,TA,N,24,28,1,1,1,1,Gd,MnWw,Shed,400,6,2009,WD,Normal
183072.740591406,1832,90,RM,50.0,3000,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplex,2Story,5,1,1922,1950,Hip,CompShg,MetalSd,MetalSd,Stone,1.0,TA,TA,BrkTil,TA,Fa,No,Unf,1,Unf,1,1040.0,1040,GasA,TA,N,SBrkr,1088,1040,1,2128,1,1,2,1,4,2,TA,11,Sev,1,Po,Detchd,1978,Fin,1.0,1.0,,Ex,Y,1,56,1,1,1,1,Ex,MnPrv,Shed,1,9,2009,WD,Abnorml
189595.964677698,1833,70,RM,57.0,6876,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,6,5,1927,1950,Gable,CompShg,Plywood,Plywood,BrkCmn,1.0,TA,TA,CBlock,TA,Fa,No,BLQ,522,Unf,1,198.0,720,GasA,Fa,Y,SBrkr,1146,784,1,1930,1,1,2,1,4,1,TA,8,Typ,1,Fa,Attchd,1927,Unf,1.0,316.0,TA,TA,Y,1,1,213,1,1,1,Ex,MnPrv,Shed,1,8,2009,WD,Normal
167523.919076265,1834,70,RM,62.0,5775,Pave,Grvl,IR2,Bnk,AllPub,Corner,Mod,OldTown,Feedr,Norm,1Fam,2Story,6,7,1915,2002,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,1.0,TA,TA,BrkTil,TA,TA,No,Unf,1,Unf,1,483.0,483,GasA,Ex,Y,SBrkr,741,686,1,1427,1,1,1,1,3,1,Gd,7,Typ,1,Gd,Attchd,1915,Unf,1.0,379.0,TA,TA,Y,1,24,112,1,1,1,Gd,MnWw,Gar2,1,2,2009,WD,Normal
210817.775863413,1835,190,RM,41.0,5852,Pave,Grvl,IR3,Bnk,AllPub,Corner,Gtl,OldTown,Feedr,Norm,2fmCon,2.5Unf,7,5,1902,2000,Gable,CompShg,MetalSd,MetalSd,Stone,188.0,TA,Fa,BrkTil,TA,Fa,No,Rec,169,Unf,1,851.0,1020,GasA,TA,N,FuseF,978,886,1,1864,1,1,2,1,6,1,TA,9,Typ,1,Ex,Detchd,1976,RFn,1.0,1.0,,TA,N,1,188,102,1,1,1,Ex,GdPrv,Gar2,1,5,2009,WD,Normal
